TransactionID,CustomerID,TransactionAmount,TransactionDateTime,MerchantID,MerchantCategory,TransactionType,CardType,EntryMode,TransactionLocation,IP_Address,DeviceType,CardPresent,PreviousFraudTransactions,AccountAge,DailyTransactionCount,DailyTransactionAmount,IsInternational,TimeSinceLastTransaction,FraudFlag
1919128e-85d9-42f8-b403-6217c7267b38,8703,1300.948609485041,2022-05-24 12:46:35,20027,Retail,Withdrawal,Debit,Chip,East Mitchell,23.92.190.175,Mobile,1,0,1052,5,7511.5442334922245,0,52017,0
2aa83882-d97d-4c2f-a826-8770c5b48120,9931,427.82052415522173,2021-03-03 07:39:16,23986,Electronics,Withdrawal,Debit,Chip,New Nancy,129.134.115.63,Mobile,1,9,3179,9,2345.345928183279,0,27260,0
7e71765d-4199-434e-aa76-91b572f66f08,2401,600.7620018385184,2023-10-30 19:16:53,13526,Travel,Transfer,Debit,Contactless,Johnstad,135.149.121.243,Tablet,0,5,1816,3,2454.468630755108,1,51860,0
6531b7cc-2e7d-4713-94b4-8b66069ca52d,4259,1126.7890013562358,2022-06-19 23:51:07,54361,Food,Transfer,Debit,Online,New Lauren,169.12.108.36,Mobile,0,4,1989,8,6443.022924619469,1,52440,0
7fde29be-d3c2-4db6-ac7c-2a7c81693ef6,4923,2503.488687936312,2023-11-14 16:47:19,77158,Electronics,Transfer,Prepaid,Contactless,East Christy,35.188.77.182,Mobile,1,2,2588,6,7892.793955654989,1,67190,0
02c285e3-a626-4066-819c-83b0874a4852,5214,4203.011538977371,2025-02-03 09:47:49,48286,Food,Purchase,Debit,Contactless,Brendanfurt,45.224.63.9,Mobile,1,2,3258,8,5827.49760768375,0,63086,0
a1cecb55-f050-4d9a-adf5-cff967e0f164,4227,3507.960243731479,2024-01-29 22:44:01,39533,Retail,Withdrawal,Prepaid,Online,Leonside,38.57.197.76,Tablet,0,3,2243,2,8850.981707251922,1,33565,0
915f05aa-a7d0-412d-94cf-2cf5241b05df,3745,3946.2578179892253,2022-01-07 23:49:15,28316,Entertainment,Transfer,Prepaid,Magstripe,Gaymouth,68.22.137.171,POS,1,9,3218,9,2122.318259814238,1,74437,0
79a41e1a-8a33-4a43-a10f-c082ca58c1fd,7091,1758.1232415108266,2022-01-05 07:37:37,18699,Retail,Withdrawal,Prepaid,Online,East Cody,21.61.152.67,Mobile,1,1,772,1,2531.620151111988,0,29300,0
383468d2-f8d6-4aea-a21b-bb6318156da2,4866,2026.245439534508,2023-09-22 09:48:45,89491,Electronics,Transfer,Credit,Magstripe,Port Sarah,59.230.132.3,POS,0,8,872,3,6373.1854865328705,1,56604,0
e5f83f3f-cc05-4e62-ad5e-100bfafbb8cd,6818,1971.441020523111,2024-10-12 18:53:22,68465,Food,Withdrawal,Debit,Contactless,Johnsonport,199.177.9.255,Tablet,1,3,2737,4,8295.388164336788,0,28629,0
c5a45eb9-293f-4d53-8248-daef53345183,3222,963.4065561004851,2024-03-13 06:26:39,26673,Food,Transfer,Credit,Magstripe,Maryfort,6.54.82.150,POS,1,9,128,6,5398.124498765553,0,26690,0
b49006ac-dd83-4b9f-a686-749d05349b12,3792,310.77720742714223,2021-07-09 19:15:21,33395,Travel,Purchase,Debit,Magstripe,Candicehaven,155.245.23.10,Desktop,1,2,1920,4,113.71191729243641,0,43704,0
b8ab216e-f7d5-43cd-a75a-3b18a7c84c24,5063,1353.2321717509817,2023-01-08 08:35:52,33707,Retail,Transfer,Credit,Magstripe,East Edwinton,2.134.177.221,Mobile,0,5,106,6,6772.661860777342,1,26926,1
b911d946-f4ad-4966-8add-35dd81256465,2524,1895.6320133826048,2023-09-13 02:06:20,94749,Retail,Transfer,Prepaid,Online,West Faith,126.140.25.119,Tablet,0,8,1440,9,8137.688505849168,1,70650,1
df632416-b0b7-477c-b8cc-df6d00aa3708,9224,838.3143762265629,2022-01-14 02:16:56,85937,Electronics,Transfer,Credit,Magstripe,Port Willie,44.197.148.136,Tablet,1,8,2400,3,2772.6708426807813,0,29149,0
b5b09f8f-12a5-4aa4-af74-ed131e072cc9,7198,238.1906753968724,2022-12-23 04:46:50,96732,Food,Transfer,Prepaid,Online,Clarkmouth,16.180.255.41,POS,1,1,1407,6,551.4403065338518,1,42416,0
73540c5f-71b4-47f6-b85c-0fdd46bb9eec,5025,3898.760750710545,2022-06-15 23:50:00,66416,Electronics,Transfer,Credit,Chip,Brittanystad,182.214.32.22,Mobile,0,5,3421,5,5184.340261294406,0,63084,0
002bf15b-9432-4a3c-b83e-5560edb2a177,3566,1266.6671033901973,2021-01-29 11:42:35,18758,Electronics,Withdrawal,Debit,Chip,Adamston,94.240.177.190,Tablet,0,4,1505,5,431.13065130602473,0,42195,0
62d461f1-15aa-4b2c-9fce-f4762e1cbbda,3803,4149.070807737877,2021-10-22 00:01:52,77009,Food,Withdrawal,Debit,Contactless,South Amanda,216.9.113.106,Desktop,0,0,2882,4,4166.007271713291,1,4484,0
77c3db89-3446-484a-9641-1d80c9fc73b6,4709,3521.1636518374044,2023-09-30 03:47:53,23281,Electronics,Purchase,Credit,Contactless,Nashland,51.47.40.133,POS,1,6,2362,4,188.00026625825146,0,79038,0
1b6e77e3-2b9a-4b5c-bc38-6cf7a986d0ea,7155,4728.639317568769,2024-01-07 13:33:30,42548,Food,Transfer,Credit,Online,Aliciamouth,53.88.255.168,Desktop,0,0,3595,9,2257.417561850286,1,36134,0
a3a4d291-7bca-4114-89fe-9ea009bfb765,1719,2047.5915426045767,2023-03-02 08:59:12,28371,Electronics,Withdrawal,Debit,Magstripe,South Emily,108.192.120.235,Desktop,0,9,1001,7,3894.3362943502298,0,13251,0
2f309e0c-49c2-4492-b09d-d18cef06e52b,7516,3311.5393480559173,2022-02-15 19:20:21,87593,Entertainment,Withdrawal,Credit,Magstripe,South Samuelland,28.152.170.163,POS,1,8,3432,8,1125.941838555126,0,20908,0
73e559ad-fdb0-4b56-904d-a0e46da8e8f7,5579,2326.949630162287,2025-02-07 20:47:36,29644,Electronics,Transfer,Credit,Chip,East Kelly,171.210.86.200,Desktop,0,3,3393,4,1150.4174808469456,1,34832,0
8bdc943c-5424-44a9-b8f8-d8ca756aad04,1972,3154.7905430561746,2022-12-18 17:02:57,33874,Electronics,Transfer,Debit,Online,Caseyberg,66.213.201.71,POS,1,7,384,3,8272.346785853002,0,31975,0
0158e77b-d2cc-47ae-be5c-1167db8a7dba,4718,4261.657216493399,2025-01-10 07:31:25,98659,Entertainment,Purchase,Prepaid,Magstripe,Gordonview,111.173.189.253,POS,0,9,1002,8,423.8244289064211,1,4538,1
7adcbf78-3a6c-47b7-a80c-71201dba56ff,8395,947.2180708882538,2020-04-06 14:04:52,24281,Retail,Purchase,Debit,Magstripe,Luketown,126.218.47.238,Tablet,1,4,17,9,6892.772824249721,1,19810,0
2835f3fd-8989-482b-932b-4ffb2715043d,5402,1786.3543121056846,2024-07-28 22:07:40,78787,Food,Withdrawal,Debit,Online,Tiffanyfort,189.51.116.44,Tablet,0,7,1394,6,8146.675673000022,1,1016,1
5afd7587-559c-4b00-84de-f8aeb36681e2,5552,2645.2780861800243,2021-12-22 12:39:04,32289,Travel,Purchase,Credit,Contactless,Nicholasborough,214.127.249.217,Desktop,1,3,1872,2,1315.916317815033,1,63055,0
4e84205d-b9e9-4d44-8091-9034699aba0f,3207,4053.9662220595046,2022-10-25 05:28:07,15054,Entertainment,Withdrawal,Debit,Online,Charlesport,28.196.210.20,Desktop,0,3,1090,4,1961.7536377895917,0,5690,0
a02ad320-4d27-4869-bc02-b16ea5049991,5426,3678.925925438938,2025-03-10 22:15:34,76846,Retail,Purchase,Debit,Online,Port Aaronville,82.58.195.180,Desktop,0,7,886,4,6418.5180829343435,0,11615,0
3548a272-ef90-440a-b448-9725ca53e318,7919,3320.639161587513,2022-08-23 22:29:46,59769,Electronics,Transfer,Credit,Magstripe,North Nicholasburgh,112.210.254.29,Desktop,1,9,1137,1,3163.309661304757,1,61831,0
aa133adb-ba17-42dd-83cc-462d94d7651b,9835,3268.5361934421007,2024-01-26 08:59:17,39312,Retail,Purchase,Credit,Chip,Port Margaret,223.137.191.127,Desktop,0,4,1440,8,4769.466481636653,1,86146,1
036712dd-5ed3-436c-ba1d-9e853738dd62,9386,3604.4783718652566,2023-12-19 06:04:58,14257,Entertainment,Withdrawal,Prepaid,Magstripe,Mooreborough,191.217.27.64,Tablet,0,2,71,8,8361.667055714523,0,37264,0
912ff784-dd18-4043-ba41-d1baac122c75,9680,2504.0242559908015,2023-12-06 02:00:44,25846,Electronics,Purchase,Debit,Magstripe,South Daniel,78.78.168.1,Desktop,1,0,1949,6,1388.4518821290555,0,36986,0
54229a5c-85a5-49fd-af9c-b49e35012c32,3204,4471.0271828502655,2025-03-06 14:12:45,32483,Retail,Withdrawal,Prepaid,Magstripe,Port Ashley,167.186.186.112,Desktop,0,4,3133,1,6200.328693828013,0,30770,0
e57d7aa1-4c76-42e1-a07d-1df794f6f416,6345,4599.755315982061,2020-06-26 09:09:44,36558,Travel,Withdrawal,Prepaid,Online,Longmouth,48.104.65.253,Mobile,0,1,444,7,9424.553245585194,0,36602,0
3c452415-8999-41b6-ba6d-69375091317c,4276,280.5071700559184,2024-01-10 10:46:02,53188,Food,Purchase,Prepaid,Online,Lake Meganshire,139.33.5.2,POS,0,5,3017,7,584.0916305748336,0,23743,0
9e0e6f50-9468-4a0f-babc-af8e71fcfdcc,2102,4104.104593970622,2024-10-09 09:45:00,23012,Food,Purchase,Prepaid,Magstripe,South Mary,213.111.106.94,POS,0,3,3386,6,609.4675821977645,0,61395,0
e1003d4e-081d-4972-9aef-5486f3605e3c,6243,193.29846516123973,2022-09-28 12:23:49,43236,Entertainment,Withdrawal,Debit,Magstripe,Kennethfurt,50.187.43.79,Tablet,0,8,2531,8,5551.876302450195,1,86089,0
3a8575f3-f036-4417-acc9-368936b162d9,7614,1839.0122803466381,2023-03-07 20:56:12,55076,Electronics,Transfer,Debit,Chip,Aaronland,187.227.170.19,POS,0,6,3316,5,9601.15720298235,0,40314,0
e10ac0e1-1118-4779-83be-c2f4d0711d7d,9707,4385.296789468699,2022-02-04 13:00:54,58402,Electronics,Purchase,Debit,Contactless,Tanyaburgh,3.201.2.145,Desktop,0,7,2565,8,2212.53168724422,1,36311,1
2fa6de0d-5d7c-4914-9c98-0e684cf045e5,6223,744.7634891425016,2021-08-17 03:17:16,42076,Food,Withdrawal,Prepaid,Magstripe,New Daleside,160.230.47.217,POS,0,6,1394,4,3314.6117774648433,1,41070,0
b432154f-39a6-45c5-831c-cb5da80203bc,9584,3732.837493782539,2023-04-03 07:14:03,90337,Retail,Transfer,Credit,Online,East Robertbury,147.67.200.37,Tablet,0,9,2365,8,995.4932657332579,1,11974,0
8e2c38fb-f5a2-4cdb-bbe1-5a99f6556edc,1630,46.73174733983217,2024-02-04 21:56:09,85164,Electronics,Withdrawal,Debit,Contactless,Port Cliffordberg,75.26.160.72,POS,1,7,3093,8,3628.8498320641297,0,18608,0
ce512725-1040-4880-b0f6-3a8301e3afe4,7683,847.1522469280139,2021-04-09 11:23:17,84264,Travel,Purchase,Prepaid,Contactless,Yvonneton,175.198.185.194,POS,1,2,2746,5,452.8814754005987,1,19475,0
56387a1e-7a7c-4ab9-863d-f5603bf92feb,1277,2906.080165118111,2021-06-13 02:39:49,27335,Travel,Withdrawal,Prepaid,Chip,Morrisonfort,171.225.101.96,Mobile,0,2,721,6,3897.0490374699843,0,44040,0
501b3543-17c4-46d5-87b5-1a54ed4a95fc,1232,3573.3658723762755,2024-09-17 18:46:28,53773,Electronics,Withdrawal,Prepaid,Contactless,West Danabury,45.213.82.190,Mobile,0,1,231,9,5559.322871670889,1,70688,0
6b4c0aea-9da9-404d-8ed5-73575c3084b4,6690,4583.632297956111,2022-09-22 22:47:39,62158,Electronics,Withdrawal,Prepaid,Magstripe,South Kristin,23.149.17.29,Desktop,0,0,3598,2,9750.29821857577,1,84047,0
be46c735-5305-46b1-b122-fcfd92dff1ff,8659,3528.955776413446,2020-02-04 15:38:12,38570,Food,Purchase,Prepaid,Magstripe,Port Kelly,71.193.211.99,POS,1,2,864,5,8185.69591662308,0,28163,0
4202af9c-f6f6-4fca-953b-104fa41816a3,1025,3360.5374549230555,2020-08-16 03:09:18,97995,Entertainment,Transfer,Prepaid,Online,New Chloe,219.39.237.144,Desktop,0,9,3541,9,8222.433453645739,1,16061,0
0bf5e5c8-46b4-4ac1-8a52-69c2874ebbdf,8468,1974.7340260215683,2023-10-07 13:18:02,50658,Food,Transfer,Debit,Magstripe,Daniellemouth,223.83.55.131,POS,0,6,3150,3,2289.1618024762492,1,84093,0
4ccea5a4-6fe9-49f7-8759-dda067319444,7410,11.415705506373062,2021-06-23 12:35:49,69184,Entertainment,Transfer,Credit,Magstripe,Port Patricia,15.153.239.205,Desktop,1,8,563,6,881.4746746667626,0,37371,0
f30aabf8-db46-4a65-bd18-2c3116d96370,9652,4929.333429305909,2021-01-28 17:40:19,82613,Travel,Transfer,Debit,Chip,Randallmouth,94.181.191.63,Desktop,0,7,769,7,6034.716294001393,1,84342,1
a038f5ac-7590-4bbd-a858-8606547e6944,4764,1203.7452538161126,2023-04-01 13:39:15,68194,Entertainment,Purchase,Debit,Contactless,West Thomasfurt,10.242.81.41,POS,0,6,2856,7,5216.170568607116,1,23516,1
dbddc414-1fd5-4781-bb34-fe5a8f72bb46,7599,3377.273779792876,2024-03-01 04:46:26,77507,Food,Withdrawal,Prepaid,Chip,Ramseyland,15.239.69.22,Mobile,0,5,2578,3,5169.873727010537,0,37397,0
892c238a-86fa-4659-ad39-3c0fd5253779,6102,2090.15417806283,2024-12-08 05:59:13,43959,Electronics,Transfer,Debit,Contactless,South William,216.227.78.97,Tablet,1,4,290,1,1098.9897821450913,1,37145,0
9ab485e1-2a55-4144-bcd8-207742c2690d,8006,4808.1389725232,2023-02-13 05:52:47,63072,Entertainment,Transfer,Credit,Chip,East Natasha,120.83.47.119,Desktop,0,9,1242,7,4943.910093690625,1,37168,1
1a1811bc-5bc8-4f06-a1ab-8907d3b79427,4483,2611.702165184233,2025-01-09 00:08:11,55588,Food,Purchase,Credit,Online,Bartonshire,163.35.127.30,Tablet,1,6,2148,5,1512.053848589688,0,61099,0
35b9a6ce-d1e8-457b-b3a9-487ff584c029,2994,375.5100969935895,2024-01-10 15:27:19,50533,Travel,Withdrawal,Prepaid,Chip,Port Robert,89.105.13.176,POS,1,0,2197,2,4226.924791181264,1,30446,0
5e00f6a5-c63b-45a0-bb2e-f77b683bd886,9682,964.1211735849045,2021-01-25 10:30:18,78582,Entertainment,Withdrawal,Credit,Chip,West Melissa,195.26.219.102,Desktop,0,5,3457,1,631.0047001217122,1,32363,0
91a4c478-1b59-4f6d-8853-3e89d6042cd3,2072,4200.791125103495,2020-12-18 09:47:07,71743,Travel,Transfer,Prepaid,Online,Amandaside,7.86.178.202,POS,0,3,3227,1,8570.357068091604,1,20368,0
6c3b4e34-3e4f-4d9d-b8e7-25b0592892d4,7707,3625.9391693890752,2022-01-01 17:34:41,54518,Travel,Transfer,Credit,Magstripe,Annetteview,143.81.133.253,Desktop,1,2,395,4,141.66906219611909,0,10412,0
c4f1ac9b-db4b-4176-94e7-e49bd8919610,1215,4474.336125127413,2024-04-24 11:30:19,22703,Retail,Withdrawal,Credit,Magstripe,West Karen,178.56.17.158,Mobile,0,0,376,4,9393.838163058845,0,40605,0
31cfb6ea-e241-48c7-8079-6ae86360a795,8605,592.1984593590781,2023-05-21 08:21:51,59456,Entertainment,Purchase,Debit,Online,North Monique,54.30.119.183,Desktop,0,5,2150,6,8630.2893090621,1,33164,0
9645c48a-7fc2-4168-b69d-908b0de2ff39,3606,4951.1615604022945,2023-01-19 17:49:40,65491,Food,Withdrawal,Credit,Online,West Diana,185.97.169.22,Desktop,1,6,1651,7,7528.554644967337,1,11929,0
43945f5d-cae0-4036-ba55-4ddf9fc1cf67,9350,1050.9865361799184,2022-12-21 01:17:03,18043,Entertainment,Withdrawal,Prepaid,Chip,Dustinfort,99.159.222.212,Desktop,0,0,782,1,9825.68031703439,0,17127,0
8db8331b-5266-46b4-ade8-fac30e149cd1,5781,63.84048205177684,2023-08-04 01:39:30,78340,Entertainment,Transfer,Credit,Online,Jonathanborough,101.189.172.164,POS,0,0,2140,2,547.6617713045554,0,42413,0
3ad61706-c9b8-4f54-b266-093e2a54aa00,4313,4987.127580572503,2020-11-19 01:34:07,20176,Travel,Purchase,Credit,Online,East Davidton,65.119.135.248,Mobile,1,6,1975,3,6419.555089462943,0,67553,0
1e6b12b9-1c65-485b-a820-ea8672375f70,8763,1408.96405779834,2025-03-13 13:43:18,13936,Travel,Purchase,Debit,Contactless,North Emilyburgh,45.152.105.63,POS,0,5,2459,9,8494.527883812443,1,60630,0
201b60c9-4215-4803-a9df-77b8a6a04c01,6939,3341.7571653002365,2022-03-22 19:47:38,41174,Travel,Purchase,Prepaid,Contactless,Brendaburgh,25.162.164.135,Tablet,0,6,406,4,1274.904794342386,1,76395,0
63f374f6-1970-40a9-9df6-148d42728f43,3295,887.5281593106445,2023-12-27 04:54:52,92632,Travel,Transfer,Prepaid,Magstripe,Taraborough,166.82.189.32,Mobile,0,7,2069,6,5851.902036878608,1,46795,0
19e82f18-6c14-42f6-902c-676fc3bd4816,6685,2903.241518334713,2020-05-19 14:28:56,98768,Food,Purchase,Prepaid,Online,Johnborough,165.158.80.80,Desktop,1,7,2680,2,3945.2798678597715,0,30422,0
ab71e8a7-1088-4c6e-93c3-9f8ef511f77f,2696,4520.654757340523,2023-03-05 20:45:48,35909,Electronics,Purchase,Debit,Chip,Kaylaborough,7.31.211.218,Desktop,0,8,1432,2,4363.912862337463,0,18706,0
fc4f989d-0178-4f46-92d6-bfc2e37dc5dc,2946,1604.3049313050508,2020-06-19 09:32:32,54158,Retail,Transfer,Credit,Magstripe,East Kyle,141.7.101.240,Desktop,0,8,2067,2,9126.11561299841,1,45743,0
3fd67aa2-7fde-40ec-9026-9697cf86d6d7,3783,3352.918610341574,2023-03-25 20:09:43,18366,Travel,Withdrawal,Prepaid,Magstripe,Raymondfurt,24.6.105.147,Tablet,0,6,1560,5,5391.127988244576,1,49513,0
522f88a9-a798-4f26-a1a9-58786faed940,4644,943.5784260480905,2022-12-04 14:58:38,95125,Travel,Purchase,Credit,Magstripe,North Michael,92.132.251.59,Tablet,0,8,3610,9,941.6878280147785,0,33167,0
86043bb3-59b2-4ee1-8a18-0a2d21dfb658,6241,3125.853016600033,2020-02-26 15:58:48,64337,Retail,Withdrawal,Credit,Online,Hannashire,46.64.173.167,Desktop,0,5,2201,6,9372.789576705845,1,69190,0
9f787033-a011-4f95-a7df-5152aa512fb8,7420,1685.5695073284633,2021-06-08 13:20:03,69331,Travel,Purchase,Credit,Online,Port Mary,99.61.16.13,Desktop,1,8,301,9,1860.2595939233258,0,82482,0
e0f34612-4b9e-49ce-9099-914712669334,8557,1059.9852516468186,2022-06-10 16:52:09,72197,Electronics,Withdrawal,Debit,Chip,East Timothy,152.3.206.79,Tablet,0,1,1900,6,8927.441796555919,0,65077,0
e87b3791-f3b9-40dc-82b9-aba33f571527,3645,1569.3443432646575,2021-01-02 09:12:10,82042,Entertainment,Withdrawal,Credit,Chip,Ambershire,213.158.112.139,POS,1,1,413,9,9709.498003642746,0,34832,0
95ab4c98-6704-4c2d-8592-d2662a0ac741,7589,898.3111371964577,2024-01-13 14:05:15,60924,Retail,Transfer,Debit,Magstripe,New Mollyport,84.212.113.246,Mobile,0,5,2250,5,8779.596256975348,0,84551,0
aac10f87-fe37-42d8-bec1-4e6f3c20e448,7353,4510.070958650224,2024-04-05 23:43:13,38842,Food,Transfer,Debit,Online,Nelsonchester,195.226.223.70,Mobile,1,2,2035,1,6774.566440311116,1,10691,0
e5aacbe6-5f60-42ce-a915-9361d700ccb3,2932,1988.9484971540585,2023-10-01 03:04:44,27458,Retail,Purchase,Debit,Chip,South Shawn,85.178.249.27,Tablet,0,1,2187,6,7438.082680032671,0,67552,0
7bdcc66b-808b-472f-9cba-6b7888c075fb,2757,1230.170128346965,2022-08-11 07:16:32,97367,Electronics,Purchase,Prepaid,Contactless,East Brendachester,139.248.235.28,Tablet,1,7,1816,4,7001.673765209905,1,33393,0
ddc86b4f-4040-424b-9148-418409c6979d,6085,2244.7971658745846,2024-01-18 08:28:45,75382,Food,Transfer,Debit,Contactless,Valerieside,45.93.195.134,POS,0,6,2072,9,4610.6386346720765,1,31189,0
dda14237-b34d-4901-9e3a-e9066c326e25,6637,1606.0781531984453,2022-12-05 04:00:51,84319,Entertainment,Purchase,Prepaid,Magstripe,East James,107.82.234.55,Desktop,0,7,2060,6,2751.4529902644194,0,9856,0
d889562e-658f-4d99-8ade-c65ba1ddc360,2116,3723.374172797563,2024-09-09 23:06:26,21170,Travel,Purchase,Debit,Contactless,Phillipfurt,150.4.203.148,Tablet,0,5,2183,1,2857.1772722107867,1,16447,0
a23ef3ac-03d9-437e-82a9-3eef2ab58d82,1492,4856.243459868045,2021-11-15 04:39:49,90145,Retail,Transfer,Debit,Magstripe,Mcdowellfurt,218.139.162.228,POS,0,8,2984,6,7314.366934248514,1,48279,0
00cc7764-e113-4c44-b435-139b3d8bb8a2,9811,1455.7456274652964,2022-05-26 09:59:34,54942,Food,Withdrawal,Debit,Online,Dodsonside,37.3.120.34,Tablet,0,8,2129,6,6264.104118722296,1,82816,1
144756c3-1647-4b5d-b71e-bbf28ab50ed4,8888,4305.861832861341,2021-12-07 08:26:50,98571,Retail,Purchase,Debit,Magstripe,North John,165.232.236.146,Desktop,0,1,1379,3,5852.991499351777,1,48616,0
9a55735d-03ed-4f9c-bf6c-40d3a9fbcf89,7474,2831.4860524302994,2022-09-08 23:15:24,26208,Entertainment,Transfer,Credit,Magstripe,Cruzburgh,137.210.44.229,Tablet,0,9,1094,7,6529.562290864732,1,72903,0
9a83936c-5765-4123-b8af-10597e2be670,5958,3454.0407028437317,2024-04-08 00:55:20,45178,Retail,Purchase,Credit,Online,Romerohaven,117.239.52.146,Desktop,0,5,1228,9,7750.1144919545795,1,18463,1
58069c80-dbb4-48ff-bb08-fc7d0a7d0abc,3743,3454.660596696301,2022-11-06 06:11:42,89172,Food,Purchase,Debit,Chip,Danielfurt,91.245.82.69,POS,0,8,591,9,7485.92573730888,1,16384,0
bc9efdd1-2f5f-4eca-bf5a-2deb9e44a5b4,8866,1064.8611182963075,2020-02-24 08:13:57,19039,Electronics,Transfer,Credit,Chip,Robertstad,189.179.154.42,Mobile,0,3,3040,5,1062.9100938660943,1,37569,1
209181f9-d5db-4d98-b0be-311e22f3f21c,8160,3254.7795836442565,2024-05-04 08:37:42,24990,Food,Transfer,Prepaid,Chip,East Janet,161.35.18.152,POS,0,4,3351,7,3636.720146570077,1,20393,0
d2212bb7-d1dc-4c8e-9d47-576334697519,6451,4448.988625795467,2022-09-10 17:21:28,16441,Retail,Purchase,Credit,Chip,Parsonston,92.189.34.147,Mobile,0,7,711,9,2647.031696473016,0,81641,0
eadf3a9f-cc5f-4f96-bb35-67c4b4662f8f,6258,2204.9706804269504,2021-04-08 15:15:40,84221,Entertainment,Purchase,Credit,Magstripe,South Jessicatown,88.60.185.42,POS,0,1,3451,6,5387.004235619211,1,51915,0
56f4ed87-f176-444e-9034-37abd8245f81,9548,4506.382227970691,2024-07-28 00:30:07,89314,Travel,Withdrawal,Credit,Chip,East Stephen,136.208.128.185,Mobile,0,5,3366,9,623.5466628920723,1,84553,0
1b4784a9-0bd4-43e5-b599-8450a189b45f,8186,3754.591726336866,2021-01-23 09:23:44,55959,Travel,Withdrawal,Debit,Contactless,Onealtown,173.41.98.237,POS,1,3,3487,2,7627.015834450144,1,28823,0
36c13ef0-c9a6-4373-abaa-9e116d1a1ace,7102,2445.581604760534,2021-11-15 13:36:36,36862,Entertainment,Transfer,Prepaid,Contactless,Porterchester,95.228.28.163,Desktop,0,5,797,5,1074.208064289611,0,67218,0
72e5501a-910c-401c-8ef4-6edc26717e97,1619,3018.0945676115284,2020-02-11 18:13:22,37273,Retail,Purchase,Debit,Chip,Port Cathy,80.190.93.208,Mobile,1,2,3500,6,2721.306238847073,0,39760,0
b14fc082-1a45-4760-ad70-a36cfffb2413,1882,3256.602451611807,2023-09-22 15:47:30,52500,Entertainment,Transfer,Prepaid,Contactless,Rodneymouth,1.48.68.91,Mobile,0,6,3228,5,7829.587637158265,1,49409,1
214130d1-d661-4780-88c4-2a09f1c1156c,9988,4918.068512195177,2022-05-20 13:47:59,13956,Retail,Transfer,Debit,Contactless,Harrisland,39.200.190.168,Desktop,1,6,1612,4,525.0842293578974,0,72201,0
9e594194-301e-4fa2-a117-fc455a498f16,4642,3338.419059436728,2020-07-22 08:32:30,82089,Food,Purchase,Credit,Online,Port Sydney,47.122.229.0,Desktop,1,9,731,4,6605.408674874356,0,58308,0
f99adc99-d856-4160-b3b8-1d277ec370f0,2296,224.01502822066632,2025-03-03 05:29:20,98789,Electronics,Withdrawal,Prepaid,Online,South Tammy,134.93.122.51,Mobile,0,2,1860,5,9245.537935225919,1,12477,0
b43ccd35-b67c-4075-8521-3fe5eaff2c4a,9436,1636.4764192113037,2020-06-26 12:27:34,99451,Retail,Transfer,Credit,Chip,Port Chelsea,85.159.126.89,Mobile,0,4,2325,6,6180.201793706001,0,29959,0
e311690f-96f3-4ff7-9156-5d935764de55,3895,3118.455596626492,2023-05-15 05:39:15,12365,Travel,Transfer,Prepaid,Magstripe,Tylerborough,32.254.4.125,Mobile,0,7,3337,8,7129.448299140095,1,54083,0
21722acb-e860-4154-adc6-ec0da2e52147,7593,286.3847226072028,2020-04-03 17:09:58,82204,Travel,Purchase,Prepaid,Magstripe,West Jeanetteview,18.255.53.180,Tablet,0,1,2097,1,7924.746056500244,0,64698,0
0e64770f-2fea-412b-8f4a-5670f7a5ddd4,1929,124.30153563911811,2021-01-11 18:54:27,15000,Electronics,Withdrawal,Debit,Online,Ambertown,130.140.185.200,POS,1,6,610,8,2230.2407586396534,0,26417,0
91d735ae-c2d0-42cb-9ae6-ce1dbe651330,6366,2252.871076441374,2024-01-18 07:16:28,67072,Retail,Withdrawal,Debit,Online,South Janice,95.249.232.98,Desktop,1,0,2341,2,5813.829540945507,0,85795,0
a209bca6-dadb-4478-8c46-1ddb9a677467,9711,1666.7874475648866,2023-01-09 01:48:10,62499,Electronics,Purchase,Credit,Magstripe,East Mark,70.227.169.18,Desktop,1,6,3093,7,3097.4765931415895,0,47751,0
f1bfa98f-fa3b-4961-b20d-2ad37f91ac57,4212,2194.3015471256635,2024-11-07 07:58:39,79211,Food,Transfer,Credit,Chip,Tiffanyside,171.180.63.231,POS,1,0,1468,4,2502.4588384608,1,36861,0
8057c1f1-66f6-4c3b-bcc7-47cea151c774,3409,1317.1530828506259,2021-12-19 18:13:10,22907,Electronics,Purchase,Prepaid,Magstripe,Turnerfurt,223.238.102.119,Desktop,0,3,1559,8,1932.639586704689,0,19038,0
f7ad8c1a-7e12-49d8-a468-6f6636cd5d72,9199,827.7651459801897,2020-05-02 10:03:21,27336,Food,Purchase,Prepaid,Magstripe,Mercadoport,194.212.188.172,Desktop,0,3,2520,6,5858.451846874081,0,20368,0
9560ae56-192f-489a-aedf-d3b9927b1859,4423,4602.326780182926,2021-08-26 23:33:35,95220,Travel,Withdrawal,Debit,Contactless,Donaldstad,131.74.200.133,Mobile,0,7,1162,6,7947.373946272513,1,65210,1
85f49801-042f-4157-b722-123345376fae,7976,2575.2827257576637,2021-10-15 02:23:12,62331,Food,Transfer,Debit,Magstripe,Johnstonshire,162.184.72.193,Desktop,0,1,230,5,8760.131751242572,1,78328,0
